Game Started: 2025-07-31_15-29-25
Turn,FactionID,Population,Soldiers,Territory
2460,4,631900,1037,206
2460,5,671245,1025,269
2470,1,66946,1000,103
2470,2,777982,1063,236
2470,3,56,976,76
2470,4,636764,1037,206
2470,5,656325,1005,277
2480,1,68859,1000,103
2480,2,783353,1063,236
2480,3,39,973,76
2480,4,641529,1037,206
2480,5,662344,1010,282
2490,1,70358,1000,102
2490,2,788818,1063,236
2490,3,141,976,77
2490,4,646341,1037,206
2490,5,668580,1015,287
2500,1,72496,1000,102
2500,2,794189,1063,236
2500,3,120,985,77
2500,4,651156,1037,206
2500,5,675186,1017,289
Game Over. Winner: Faction 5 (Time Over)
