Game Started: 2025-07-31_14-23-23
Turn,FactionID,Population,Soldiers,Territory
2400,3,478214,1001,140
2400,4,763248,1001,428
2400,5,977533,1000,286
2410,1,601778,1002,430
2410,2,1029522,1000,505
2410,3,481391,1000,140
2410,4,772026,995,429
2410,5,983885,1000,286
2420,1,611899,1002,430
2420,2,1039877,1001,506
2420,3,484488,1000,139
2420,4,781879,1001,430
2420,5,989848,1000,285
2430,1,622036,1003,431
2430,2,1050255,1002,509
2430,3,487657,1000,138
2430,4,789524,1000,430
2430,5,996092,1000,285
2440,1,632045,1003,431
2440,2,1059977,1001,509
2440,3,490884,1000,138
2440,4,797297,1000,431
2440,5,1002184,1001,286
2450,1,642015,1004,432
2450,2,1071680,1001,509
2450,3,494008,1000,138
2450,4,807372,1000,431
2450,5,1008523,1001,286
2460,1,652007,1004,432
2460,2,1082636,1001,511
2460,3,497131,1000,138
2460,4,817387,1000,431
2460,5,1014936,1001,285
2470,1,662095,1004,432
2470,2,1092469,996,514
2470,3,500249,1000,138
2470,4,827223,1002,433
2470,5,1021280,1000,283
2480,1,672086,1005,433
2480,2,1102504,998,516
2480,3,503351,1000,138
2480,4,836905,998,433
2480,5,1027374,1000,282
2490,1,682204,1005,433
2490,2,1114248,1000,515
2490,3,506441,1000,138
2490,4,846888,1001,434
2490,5,1033584,1000,282
2500,1,692383,1000,433
2500,2,1126024,1000,515
2500,3,509004,1000,137
2500,4,856203,1001,435
2500,5,1039917,1000,282
2510,1,702421,1000,433
2510,2,1137631,1002,517
2510,3,512117,1000,137
2510,4,864836,1000,435
2510,5,1046211,1000,282
2520,1,712385,1001,434
2520,2,1148455,1002,520
2520,3,515231,1000,136
2520,4,873587,1001,435
2520,5,1052489,1000,282
2530,1,722471,1000,434
2530,2,1158990,1000,521
2530,3,518281,1000,136
2530,4,883541,1001,435
2530,5,1058824,1000,282
2540,1,731859,1000,433
2540,2,1170978,1000,521
2540,3,521341,1000,136
2540,4,892794,1001,436
2540,5,1065179,1000,282
2550,1,741899,1001,434
2550,2,1180754,1001,526
2550,3,524438,1000,136
2550,4,901291,1000,434
2550,5,1071477,1000,282
2560,1,751815,1003,436
2560,2,1190421,995,529
2560,3,527513,1000,136
2560,4,908874,993,434
2560,5,1077806,1000,281
2570,1,762002,1003,436
2570,2,1202124,1001,528
2570,3,530603,1000,136
2570,4,916249,1000,436
2570,5,1084007,1000,281
2580,1,772233,1003,436
2580,2,1214201,1001,528
2580,3,533669,1000,136
2580,4,926355,1001,437
2580,5,1090241,1000,281
2590,1,782589,1003,436
2590,2,1225782,1001,529
2590,3,536735,1000,136
2590,4,935864,1000,436
2590,5,1096460,1000,281
2600,1,792808,1003,436
2600,2,1236784,1000,527
2600,3,539863,1000,136
2600,4,943272,1001,438
2600,5,1102758,1000,281
2610,1,803145,1003,436
2610,2,1248933,1001,528
2610,3,542939,1000,136
2610,4,953485,1001,438
2610,5,1109034,1000,281
2620,1,813223,1003,436
2620,2,1259016,1000,529
2620,3,546033,1000,136
2620,4,963864,1001,438
2620,5,1115229,1000,281
2630,1,823294,1003,436
2630,2,1268684,998,528
2630,3,549072,1000,136
2630,4,973328,997,439
2630,5,1121425,1000,281
2640,1,833374,1004,437
2640,2,1279749,1000,529
2640,3,552083,1000,136
2640,4,982258,1000,440
2640,5,1127655,1000,281
2650,1,843593,1004,437
2650,2,1291775,1002,531
2650,3,555183,1000,136
2650,4,992309,1002,442
2650,5,1133921,1000,281
2660,1,853920,1004,437
2660,2,1303351,1001,533
2660,3,558248,1000,136
2660,4,999792,1000,441
2660,5,1140232,1000,281
2670,1,864137,1004,437
2670,2,1314740,1001,534
2670,3,561318,1000,136
2670,4,1009752,1000,440
2670,5,1146497,1000,281
2680,1,874176,1005,438
2680,2,1324697,1000,535
2680,3,564424,1000,136
2680,4,1019992,1000,440
2680,5,1152671,1000,280
2690,1,883471,1000,437
2690,2,1335854,1001,536
2690,3,567510,1000,136
2690,4,1028785,1000,440
2690,5,1158904,1000,280
2700,1,893650,1000,436
2700,2,1348163,1002,537
2700,3,570594,1000,136
2700,4,1036169,1000,441
2700,5,1165120,1000,280
2710,1,903847,1000,436
2710,2,1358587,1000,539
2710,3,573665,1000,136
2710,4,1044924,1001,442
2710,5,1171356,1000,280
2720,1,913875,1000,436
2720,2,1370981,1000,539
2720,3,576823,1000,136
2720,4,1054120,1000,442
2720,5,1177633,1000,280
2730,1,923997,1000,436
2730,2,1380454,1002,540
2730,3,579741,999,136
2730,4,1061663,994,442
2730,5,1183867,1000,280
2740,1,934105,1000,436
2740,2,1392148,1002,543
2740,3,582733,1000,135
2740,4,1071316,1000,442
2740,5,1190056,1000,280
2750,1,944288,1000,436
2750,2,1401777,995,545
2750,3,585736,1000,135
2750,4,1081757,1000,442
2750,5,1196250,999,280
2760,1,954516,1000,436
2760,2,1411829,1001,547
2760,3,588710,1000,135
2760,4,1091317,1000,441
2760,5,1202473,1000,279
2770,1,964154,1000,435
2770,2,1421620,1002,549
2770,3,591491,999,135
2770,4,1100073,993,441
2770,5,1208673,1000,279
2780,1,974197,1001,436
2780,2,1431665,1001,552
2780,3,594488,1000,134
2780,4,1110298,1001,442
2780,5,1214205,1000,277
2790,1,982775,1000,435
2790,2,1443324,1002,554
2790,3,597508,1000,134
2790,4,1120513,1001,442
2790,5,1220244,1001,278
2800,1,992602,1000,434
2800,2,1455232,1003,557
2800,3,600535,1000,134
2800,4,1129571,1001,443
2800,5,1226494,1001,277
2810,1,1002737,1000,434
2810,2,1467751,1004,558
2810,3,603508,1000,134
2810,4,1139905,1001,443
2810,5,1232803,1001,277
2820,1,1012712,1000,434
2820,2,1478861,1001,560
2820,3,606532,1000,133
2820,4,1145962,1001,444
2820,5,1238888,1001,276
2830,1,1021720,1000,433
2830,2,1490432,1001,561
2830,3,609553,1000,133
2830,4,1153671,1001,445
2830,5,1244787,1000,275
2840,1,1031736,1000,433
2840,2,1501511,1001,561
2840,3,612570,1000,133
2840,4,1162492,1001,448
2840,5,1250446,1000,274
2850,1,1041909,1000,433
2850,2,1512059,995,563
2850,3,615558,1000,133
2850,4,1170080,992,447
2850,5,1256612,1000,274
2860,1,1051155,1000,432
2860,2,1523733,1002,566
2860,3,618573,1000,133
2860,4,1180300,1000,446
2860,5,1262695,1000,274
2870,1,1061198,1000,432
2870,2,1535930,1001,569
2870,3,621580,1000,133
2870,4,1189738,1000,445
2870,5,1268868,1000,274
2880,1,1070949,1000,431
2880,2,1547632,1001,570
2880,3,624525,1000,133
2880,4,1200084,1000,445
2880,5,1274893,1000,274
2890,1,1080356,997,431
2890,2,1560781,1001,570
2890,3,626897,1000,132
2890,4,1208652,996,446
2890,5,1281010,1000,274
2900,1,1090510,1000,430
2900,2,1572938,1000,573
2900,3,629846,1000,132
2900,4,1218138,1000,447
2900,5,1287142,1000,273
2910,1,1100315,1001,431
2910,2,1582978,1001,575
2910,3,632203,1000,131
2910,4,1227590,1001,449
2910,5,1292355,1000,271
2920,1,1110291,1001,431
2920,2,1595444,1001,576
2920,3,634915,1000,130
2920,4,1236676,1001,450
2920,5,1298448,1000,270
2930,1,1120070,1000,432
2930,2,1608651,1000,575
2930,3,637425,1000,129
2930,4,1246391,1000,451
2930,5,1303153,994,271
2940,1,1130079,1000,432
2940,2,1618805,1001,575
2940,3,640412,1000,129
2940,4,1255803,1001,452
2940,5,1308602,1000,270
2950,1,1140112,1000,432
2950,2,1631972,1001,575
2950,3,642944,1000,128
2950,4,1265430,1001,453
2950,5,1314630,1000,270
2960,1,1150008,1001,433
2960,2,1644988,1002,576
2960,3,645857,1000,128
2960,4,1275953,1001,453
2960,5,1320663,1000,270
2970,1,1159029,1001,434
2970,2,1655988,1001,579
2970,3,648520,1000,127
2970,4,1284839,1000,452
2970,5,1326496,1000,269
2980,1,1169114,1001,434
2980,2,1669184,1002,580
2980,3,650766,998,126
2980,4,1293727,996,453
2980,5,1332396,1002,271
2990,1,1179071,1001,434
2990,2,1682273,1003,581
2990,3,653607,1000,125
2990,4,1304016,1002,455
2990,5,1338444,1003,272
3000,1,1188985,1001,434
3000,2,1695604,1003,581
3000,3,656435,1000,125
3000,4,1313795,1001,456
3000,5,1344620,1003,272
3010,1,1199199,1001,434
3010,2,1708272,1000,583
3010,3,659296,1000,125
3010,4,1324140,1000,455
3010,5,1350661,1003,272
3020,1,1209160,1001,434
3020,2,1718804,994,584
3020,3,662195,1000,125
3020,4,1333930,996,454
3020,5,1356849,1003,272
3030,1,1219183,1001,434
3030,2,1732083,1000,584
3030,3,664231,1000,124
3030,4,1341966,1001,456
3030,5,1362821,1004,273
3040,1,1227596,1000,433
3040,2,1742328,1000,586
3040,3,667105,1000,124
3040,4,1351695,1001,457
3040,5,1368925,1004,273
3050,1,1237126,1001,433
3050,2,1752956,1003,589
3050,3,669009,1001,125
3050,4,1360525,1001,457
3050,5,1374904,1004,273
3060,1,1247088,1001,433
3060,2,1766244,1004,590
3060,3,671860,1001,125
3060,4,1371171,1001,457
3060,5,1381083,1004,273
3070,1,1257126,1001,433
3070,2,1779132,1001,591
3070,3,674597,1001,125
3070,4,1381342,1000,456
3070,5,1387116,1004,273
3080,1,1267010,1002,434
3080,2,1791531,995,592
3080,3,677419,1001,125
3080,4,1391571,998,456
3080,5,1393140,1005,274
3090,1,1276888,1003,435
3090,2,1803228,1001,595
3090,3,680213,1001,125
3090,4,1402124,1001,456
3090,5,1399252,1004,273
3100,1,1286954,1003,435
3100,2,1815431,1000,595
3100,3,682981,1001,125
3100,4,1411684,1000,456
3100,5,1405368,1004,273
3110,1,1296919,1000,434
3110,2,1826928,1001,597
3110,3,685757,1001,125
3110,4,1422292,1000,456
3110,5,1411450,1004,273
3120,1,1306972,1000,434
3120,2,1839697,1001,599
3120,3,688622,1001,125
3120,4,1432880,1000,456
3120,5,1417535,1004,272
3130,1,1317024,1000,434
3130,2,1853445,1001,599
3130,3,691490,1001,125
3130,4,1442399,1000,457
3130,5,1423640,1004,272
3140,1,1327130,1000,434
3140,2,1865896,1001,601
3140,3,694060,1000,124
3140,4,1448697,1000,457
3140,5,1429733,1004,272
3150,1,1337182,1000,434
3150,2,1879505,1001,601
3150,3,696853,1000,124
3150,4,1459393,1001,458
3150,5,1435878,1004,272
3160,1,1347219,1000,434
3160,2,1891064,1001,603
3160,3,699706,1000,124
3160,4,1468336,1000,457
3160,5,1441939,1004,272
3170,1,1357204,1000,434
3170,2,1903385,1000,608
3170,3,702527,1000,124
3170,4,1478848,1000,457
3170,5,1447901,1004,270
3180,1,1367143,1000,434
3180,2,1915206,1001,609
3180,3,705343,1000,124
3180,4,1488231,1001,458
3180,5,1453902,1004,270
3190,1,1377170,1000,434
3190,2,1928911,1003,611
3190,3,708176,1000,124
3190,4,1498898,1001,458
3190,5,1459842,1004,270
3200,1,1387212,1000,434
3200,2,1942142,1003,613
3200,3,710997,1000,124
3200,4,1508161,1000,457
3200,5,1465258,1001,271
3210,1,1397310,1000,434
3210,2,1956035,1003,613
3210,3,713834,1000,124
3210,4,1518843,1000,457
3210,5,1471273,1001,271
3220,1,1407421,1000,434
3220,2,1969236,1001,614
3220,3,716634,1000,124
3220,4,1528666,1000,456
3220,5,1477324,1001,271
3230,1,1417450,1000,434
3230,2,1983106,1003,616
3230,3,719415,1000,124
3230,4,1539150,1000,456
3230,5,1483434,1001,271
3240,1,1427522,1000,434
3240,2,1997116,1003,616
3240,3,722262,1000,124
3240,4,1549867,1000,456
3240,5,1489479,1001,271
3250,1,1437573,1000,434
3250,2,2009061,991,616
3250,3,725059,1000,124
3250,4,1560443,1000,456
3250,5,1495561,1001,271
3260,1,1447641,1000,433
3260,2,2023161,1000,616
3260,3,727883,1000,124
3260,4,1568152,1001,457
3260,5,1501620,1001,271
3270,1,1457600,1000,433
3270,2,2034985,1001,619
3270,3,730674,1000,124
3270,4,1578695,1001,457
3270,5,1507738,1000,269
3280,1,1466623,1001,434
3280,2,2045922,992,621
3280,3,732894,1000,123
3280,4,1589173,1002,458
3280,5,1513811,1000,269
3290,1,1476639,1000,433
3290,2,2059998,1001,622
3290,3,734767,1001,124
3290,4,1599017,1000,458
3290,5,1519890,1000,269
3300,1,1486710,1000,433
3300,2,2072670,996,624
3300,3,737619,1001,124
3300,4,1608623,999,457
3300,5,1525959,1000,269
3310,1,1495031,1000,432
3310,2,2085607,1001,628
3310,3,740375,1001,124
3310,4,1618898,1000,455
3310,5,1531971,1000,269
3320,1,1503569,1001,434
3320,2,2099703,1003,630
3320,3,742782,1000,123
3320,4,1627883,1001,456
3320,5,1537991,1000,269
3330,1,1513525,1000,433
3330,2,2114076,1003,630
3330,3,744304,1001,124
3330,4,1638419,1001,456
3330,5,1544155,1000,269
3340,1,1523550,1000,433
3340,2,2127942,1000,629
3340,3,747138,1001,124
3340,4,1649009,1001,456
3340,5,1548657,1001,270
3350,1,1533673,1000,433
3350,2,2141424,997,631
3350,3,749957,1001,124
3350,4,1658560,995,457
3350,5,1554789,1001,270
3360,1,1543427,1002,435
3360,2,2155506,1003,634
3360,3,752787,1001,124
3360,4,1669099,1000,456
3360,5,1560903,1001,270
3370,1,1553594,1002,435
3370,2,2169924,1004,635
3370,3,755686,1001,124
3370,4,1679751,1000,456
3370,5,1566941,1001,270
3380,1,1563699,1002,435
3380,2,2183124,995,636
3380,3,758486,1001,124
3380,4,1689338,1000,455
3380,5,1573076,1001,270
3390,1,1573860,1002,435
3390,2,2196434,1001,637
3390,3,761228,1001,124
3390,4,1699233,1000,454
3390,5,1579170,1001,270
3400,1,1582454,1000,434
3400,2,2207127,1001,638
3400,3,763977,1001,124
3400,4,1709643,1000,454
3400,5,1585221,1001,270
3410,1,1592459,1001,435
3410,2,2220315,1004,643
3410,3,766799,1001,124
3410,4,1719422,1001,454
3410,5,1591247,1001,270
3420,1,1602430,1002,436
3420,2,2234715,1004,647
3420,3,769629,1001,124
3420,4,1730077,1001,454
3420,5,1597221,1001,269
3430,1,1612411,1002,436
3430,2,2249388,1005,648
3430,3,772401,1001,124
3430,4,1740457,1001,454
3430,5,1603292,1001,269
3440,1,1622545,1002,436
3440,2,2264131,1006,649
3440,3,775206,1001,124
3440,4,1751111,1001,454
3440,5,1609326,1001,269
3450,1,1632694,1002,436
3450,2,2278830,1003,650
3450,3,777939,1001,124
3450,4,1761690,1001,454
3450,5,1614068,1001,269
3460,1,1642304,1001,436
3460,2,2290926,996,653
3460,3,780698,1001,124
3460,4,1771028,1001,454
3460,5,1620164,1001,269
3470,1,1652427,1001,436
3470,2,2305922,1001,654
3470,3,783548,1001,124
3470,4,1781622,1001,454
3470,5,1626138,1001,269
3480,1,1662482,1001,436
3480,2,2319901,1003,657
3480,3,786390,1001,124
3480,4,1792074,1001,454
3480,5,1631715,1000,268
3490,1,1671811,1000,435
3490,2,2334407,1001,658
3490,3,789193,1001,124
3490,4,1802680,1001,454
3490,5,1637750,1000,268
3500,1,1681899,1000,435
3500,2,2349474,1001,658
3500,3,792002,1001,124
3500,4,1813178,1001,454
3500,5,1643721,1000,268
3510,1,1691993,1000,435
3510,2,2362785,1000,662
3510,3,794796,1001,124
3510,4,1823753,1001,454
3510,5,1649640,1001,268
3520,1,1701955,1000,435
3520,2,2377790,1001,663
3520,3,797607,1001,124
3520,4,1834235,1001,454
3520,5,1655658,1001,268
3530,1,1711963,1000,435
3530,2,2391420,1000,663
3530,3,800394,1001,124
3530,4,1844727,1001,454
3530,5,1661611,1002,269
3540,1,1720401,1000,434
3540,2,2406469,1002,665
3540,3,803262,1001,124
3540,4,1854173,1001,455
3540,5,1667661,1002,269
3550,1,1730421,1000,434
3550,2,2421533,1002,665
3550,3,806124,1001,124
3550,4,1864823,1001,455
3550,5,1673688,1002,269
3560,1,1740485,1000,434
3560,2,2436677,1003,666
3560,3,808990,1001,124
3560,4,1875332,1001,455
3560,5,1679601,1003,270
3570,1,1750553,1000,434
3570,2,2451820,1005,668
3570,3,811736,1001,124
3570,4,1885917,1001,455
3570,5,1685679,1004,271
3580,1,1760604,1000,434
3580,2,2467325,1005,668
3580,3,814520,1001,124
3580,4,1896559,1001,455
3580,5,1691818,1004,271
3590,1,1770732,1000,434
3590,2,2482035,996,668
3590,3,817305,1001,124
3590,4,1907084,1001,455
3590,5,1697856,1004,271
3600,1,1779227,1000,433
3600,2,2495475,996,669
3600,3,820064,1001,124
3600,4,1917736,1001,455
3600,5,1703856,1005,272
3610,1,1789126,1000,432
3610,2,2507370,1001,672
3610,3,822872,1001,124
3610,4,1926493,1000,453
3610,5,1709988,1005,272
3620,1,1799115,1000,432
3620,2,2522950,1001,672
3620,3,825691,1001,124
3620,4,1937123,1000,453
3620,5,1715966,1005,272
3630,1,1809054,1000,432
3630,2,2537510,1000,672
3630,3,828552,1001,124
3630,4,1947748,1000,453
3630,5,1722045,1005,272
3640,1,1819044,1000,432
3640,2,2552014,996,674
3640,3,831366,1001,124
3640,4,1956649,992,452
3640,5,1728123,1005,272
3650,1,1828965,1000,432
3650,2,2567476,1000,674
3650,3,834088,1001,124
3650,4,1967218,1000,452
3650,5,1734213,1005,272
3660,1,1838821,1000,432
3660,2,2582349,998,677
3660,3,836940,1001,124
3660,4,1977755,1000,452
3660,5,1740328,1004,272
3670,1,1848849,1000,432
3670,2,2596921,1000,678
3670,3,839728,1001,124
3670,4,1988179,1000,452
3670,5,1746403,1004,271
3680,1,1859028,1000,432
3680,2,2612253,1001,679
3680,3,842482,1001,124
3680,4,1998673,1000,452
3680,5,1752355,1005,272
