Game Started: 2025-07-31_14-19-49
Turn,FactionID,Population,Soldiers,Territory
2410,4,859981,1007,419
2410,5,499415,1000,151
2420,1,599527,1042,214
2420,2,497307,1000,144
2420,3,493040,1001,415
2420,4,869641,1004,418
2420,5,503020,1000,151
2430,1,604318,1042,214
2430,2,500452,1000,144
2430,3,502323,1002,416
2430,4,879231,1004,418
2430,5,506597,1000,151
2440,1,609132,1042,214
2440,2,503582,1000,144
2440,3,510357,1000,417
2440,4,888861,1004,418
2440,5,510180,1000,151
2450,1,613878,1042,214
2450,2,505817,1000,144
2450,3,518547,1002,419
2450,4,897812,1000,418
2450,5,513711,1000,150
2460,1,618703,1042,214
2460,2,508164,1000,143
2460,3,527723,1000,422
2460,4,905645,1001,421
2460,5,517267,1000,150
2470,1,623472,1042,214
2470,2,511335,1000,143
2470,3,537094,1001,423
2470,4,914263,1000,422
2470,5,520829,1000,150
2480,1,628286,1042,214
2480,2,514469,1000,143
2480,3,545760,1001,424
2480,4,923896,1000,422
2480,5,524319,1000,149
2490,1,633123,1042,214
2490,2,517599,1000,143
2490,3,553208,1002,428
2490,4,933452,1001,423
2490,5,527586,1000,147
2500,1,637933,1042,214
2500,2,520811,1000,143
2500,3,562583,1003,429
2500,4,943044,1002,424
2500,5,531139,1000,147
2510,1,642729,1042,214
2510,2,523925,1000,143
2510,3,572176,1003,429
2510,4,952736,1002,424
2510,5,534669,1000,147
2520,1,647557,1042,214
2520,2,525412,1000,142
2520,3,581073,1002,431
2520,4,962516,1002,424
2520,5,538162,1000,147
2530,1,652324,1042,214
2530,2,528574,1000,142
2530,3,590617,1002,431
2530,4,972292,1002,424
2530,5,541596,1000,147
2540,1,657141,1042,214
2540,2,531675,1000,142
2540,3,596786,1001,433
2540,4,981836,1004,426
2540,5,545023,1000,146
2550,1,661967,1042,214
2550,2,533892,1000,142
2550,3,606124,1004,436
2550,4,991251,1000,426
2550,5,548491,1000,146
2560,1,666724,1042,214
2560,2,536994,1000,142
2560,3,615110,1000,439
2560,4,1000259,997,428
2560,5,551750,1000,144
2570,1,671583,1042,214
2570,2,540058,1000,142
2570,3,624843,1001,440
2570,4,1008800,1001,430
2570,5,555149,1000,144
2580,1,676368,1042,214
2580,2,539557,1000,142
2580,3,633876,1001,442
2580,4,1016730,1001,430
2580,5,558617,1000,144
2590,1,681226,1042,214
2590,2,540638,1000,141
2590,3,640951,1000,444
2590,4,1026705,1000,429
2590,5,562063,1000,144
2600,1,686057,1042,214
2600,2,543802,1000,141
2600,3,650806,1001,445
2600,4,1036316,1002,431
2600,5,565465,1000,144
2610,1,690871,1042,214
2610,2,546919,1000,141
2610,3,660656,1001,445
2610,4,1046149,1002,431
2610,5,568900,1000,144
2620,1,695645,1042,214
2620,2,549195,1000,140
2620,3,669126,1000,445
2620,4,1054003,1001,433
2620,5,572304,1000,144
2630,1,700478,1042,214
2630,2,552212,1000,140
2630,3,674579,1001,445
2630,4,1063191,1002,435
2630,5,575726,1000,144
2640,1,705191,1042,214
2640,2,555329,1000,140
2640,3,682352,1001,447
2640,4,1072994,1005,438
2640,5,578728,1000,142
2650,1,709995,1042,214
2650,2,558017,1000,139
2650,3,692152,1003,449
2650,4,1081890,1000,439
2650,5,582066,1000,142
2660,1,714844,1041,213
2660,2,560499,1000,138
2660,3,701744,1001,451
2660,4,1089944,1000,442
2660,5,585480,1000,141
2670,1,719643,1041,213
2670,2,563611,1000,138
2670,3,710538,1001,453
2670,4,1099888,1000,441
2670,5,588852,1000,141
2680,1,724417,1041,213
2680,2,564864,1000,136
2680,3,719523,1003,456
2680,4,1108935,1001,443
2680,5,592242,1000,141
2690,1,729212,1041,213
2690,2,567888,1000,136
2690,3,729356,1008,461
2690,4,1118776,1004,446
2690,5,595612,1000,141
2700,1,733954,1041,213
2700,2,570939,1000,136
2700,3,739249,1011,464
2700,4,1128683,1000,447
2700,5,599014,1000,141
2710,1,738733,1041,213
2710,2,574020,1000,136
2710,3,749450,1012,465
2710,4,1138903,1001,448
2710,5,602395,1000,141
2720,1,743513,1041,213
2720,2,577045,1000,136
2720,3,759876,1013,466
2720,4,1149194,1002,449
2720,5,605693,1000,141
2730,1,748335,1041,213
2730,2,580087,1000,136
2730,3,770201,1009,467
2730,4,1159197,1004,452
2730,5,609052,1000,141
2740,1,753098,1041,213
2740,2,582891,1000,135
2740,3,779307,1001,472
2740,4,1169371,1005,452
2740,5,610597,1000,140
2750,1,757985,1041,213
2750,2,585002,1000,136
2750,3,788866,1001,474
2750,4,1179547,1002,452
2750,5,613930,1000,139
2760,1,762704,1041,213
2760,2,587974,1000,136
2760,3,799219,1004,477
2760,4,1189714,1003,453
2760,5,617224,1000,139
2770,1,767493,1041,213
2770,2,590816,1000,135
2770,3,809844,1005,478
2770,4,1199672,1001,454
2770,5,620501,1000,139
2780,1,772323,1041,213
2780,2,592447,1000,135
2780,3,820411,1002,480
2780,4,1208390,1004,458
2780,5,623326,1000,138
2790,1,777192,1041,213
2790,2,593622,1000,133
2790,3,830786,1001,481
2790,4,1218431,1000,459
2790,5,625185,1001,138
2800,1,781932,1041,213
2800,2,596525,1000,133
2800,3,841658,1001,481
2800,4,1228928,1000,459
2800,5,628489,1001,138
2810,1,786729,1041,213
2810,2,598397,1000,132
2810,3,850618,1001,483
2810,4,1237880,1002,461
2810,5,631835,1001,138
2820,1,791517,1041,213
2820,2,601251,1000,132
2820,3,861266,1001,483
2820,4,1248412,1002,461
2820,5,635153,1001,138
2830,1,796294,1041,213
2830,2,604174,1000,132
2830,3,872175,1001,483
2830,4,1258945,1003,462
2830,5,638451,1001,138
2840,1,801117,1041,213
2840,2,607069,1000,132
2840,3,879659,995,484
2840,4,1269467,1003,463
2840,5,641742,1000,137
2850,1,805964,1041,213
2850,2,610036,1000,132
2850,3,889185,1003,489
2850,4,1279978,1004,463
2850,5,644983,1000,136
2860,1,810738,1041,213
2860,2,612969,1000,132
2860,3,899122,1000,491
2860,4,1290502,1005,464
2860,5,648220,1000,136
2870,1,815489,1041,213
2870,2,615912,1000,132
2870,3,909670,1002,494
2870,4,1301146,1005,464
2870,5,651443,1000,136
2880,1,820211,1041,213
2880,2,618772,1000,132
2880,3,919477,1000,494
2880,4,1311687,1006,465
2880,5,654709,1000,136
2890,1,824950,1041,213
2890,2,621681,1000,132
2890,3,929439,1000,496
2890,4,1322288,1005,464
2890,5,657976,1000,136
2900,1,829722,1041,213
2900,2,624456,1000,132
2900,3,940241,1002,498
2900,4,1332940,1006,465
2900,5,661239,1000,136
2910,1,834497,1041,213
2910,2,626973,1000,131
2910,3,951259,1002,498
2910,4,1343559,1001,466
2910,5,664521,1000,136
2920,1,839337,1041,213
2920,2,628565,1000,132
2920,3,962325,1002,498
2920,4,1354177,1000,465
2920,5,667837,1000,136
2930,1,844169,1041,213
2930,2,631476,1000,132
2930,3,972881,998,500
2930,4,1364763,1000,465
2930,5,670726,998,135
