Game Started: 2025-07-31_15-18-30
Turn,FactionID,Population,Soldiers,Territory
2430,1,235012,1000,193
2430,2,590247,1005,221
2430,3,249263,1000,151
2430,4,271442,1000,102
2430,5,998010,1035,473
2440,1,239390,1000,193
2440,2,595304,1006,222
2440,3,252793,1000,151
2440,4,273859,1000,102
2440,5,1008860,1036,474
2450,1,243827,1000,193
2450,2,600227,1008,224
2450,3,256277,1000,151
2450,4,276230,1000,102
2450,5,1019743,1038,476
2460,1,248124,1000,193
2460,2,605451,1008,224
2460,3,259777,1000,151
2460,4,278601,1000,102
2460,5,1030725,1039,477
2470,1,252466,1000,193
2470,2,610573,1009,225
2470,3,263319,1000,151
2470,4,281030,1000,102
2470,5,1041654,1040,478
2480,1,256835,1000,193
2480,2,615674,1010,226
2480,3,266872,1000,151
2480,4,283466,1000,102
2480,5,1052640,1041,479
2490,1,261181,1000,193
2490,2,620803,1011,227
2490,3,270423,1000,151
2490,4,285838,1000,102
2490,5,1063581,1042,480
2500,1,265490,1000,193
2500,2,625983,1011,227
2500,3,274004,1000,151
2500,4,288263,1000,102
2500,5,1074494,1043,481
Game Over. Winner: Faction 5 (Time Over)
